num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,booking_origin_0,booking_origin_1,booking_origin_2,booking_origin_3,booking_origin_4,booking_origin_5,booking_origin_6,route,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9
3,0,0,17,142,12,2,0,0,0,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,27,21,7,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,143,44,8,5,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,210,36,12,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,37,28,7,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,253,24,4,7,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,13,43,7,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,74,25,8,7,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,187,33,1,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,224,20,12,6,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,30,27,2,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,55,34,11,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,90,37,13,5,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,24,20,14,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,31,24,3,3,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,31,19,23,7,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,17,58,5,6,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,237,29,7,5,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
5,0,0,127,30,10,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,45,28,11,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,38,129,16,1,1,1,1,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,179,35,13,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,40,34,16,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,87,32,10,4,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,9,36,5,6,1,0,1,8.58,1,0,0,0,1,0,1,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,5,22,23,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,42,55,11,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,120,26,12,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,50,30,10,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,73,32,10,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,256,32,11,6,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,10,191,7,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,7,22,2,1,0,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,154,48,10,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,1,33,6,1,1,1,1,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,112,37,10,4,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,269,68,5,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,55,36,9,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,28,29,9,4,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,258,39,8,4,1,1,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,227,36,0,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,177,35,0,7,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,144,20,12,6,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,206,28,19,7,1,1,0,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,110,24,10,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,46,32,10,1,1,1,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,36,42,22,3,1,0,1,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,37,21,3,2,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,153,30,9,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,15,90,15,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,210,42,14,3,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,63,18,11,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,246,32,3,5,0,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,57,42,23,7,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,84,21,10,2,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,1,0,48,43,9,5,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,3,235,7,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,32,17,2,1,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,60,24,0,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,3,78,13,3,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,126,26,12,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,4,22,2,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,43,39,13,3,1,0,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,132,19,11,5,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,55,22,5,6,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,82,40,12,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,119,94,5,7,0,0,1,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,60,28,11,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,74,18,9,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
5,0,0,22,29,11,6,1,0,1,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,48,67,12,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,2,29,18,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,88,21,1,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,48,63,13,7,1,1,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,3,77,11,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,3,20,3,6,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,39,47,4,6,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,187,20,11,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,195,37,8,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,90,29,10,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,43,20,20,2,0,1,0,8.58,1,0,0,1,0,1,0,0,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,22,41,9,4,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,83,23,1,6,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,46,23,12,7,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,88,21,10,1,0,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,186,55,13,3,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,102,22,7,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,51,22,11,3,0,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,37,31,13,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,75,17,3,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,1,0,198,30,9,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,77,28,0,4,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,246,30,4,5,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,121,26,4,6,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,70,17,6,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,3,239,12,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,2,19,9,4,1,1,1,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,14,87,12,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,10,86,4,6,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,204,40,3,4,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,209,34,3,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,118,42,13,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,114,31,10,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,58,18,5,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,210,30,13,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,33,24,11,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,87,28,5,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,82,55,8,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,5,86,12,3,1,1,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,28,81,20,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,63,21,8,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,104,1,1,7,0,0,1,8.58,0,0,1,0,0,0,0,0,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,147,20,1,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,284,29,6,1,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,220,20,1,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,219,44,12,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,46,102,2,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,121,30,2,2,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,152,30,6,6,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,63,24,12,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,240,45,12,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,14,30,11,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,43,26,8,2,0,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,121,22,10,3,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,17,38,3,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,29,29,12,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,6,156,6,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,1,18,16,5,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,194,28,10,7,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,295,38,10,1,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,198,52,13,1,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,47,55,3,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,14,30,9,4,1,0,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,28,64,6,6,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,1,0,29,137,3,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,44,26,20,7,1,0,0,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,53,34,4,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,119,35,6,2,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,30,22,19,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,44,42,22,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,154,24,0,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,129,23,13,3,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,133,29,0,5,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,34,24,11,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,2,23,8,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,249,48,9,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,39,37,11,5,1,1,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,10,28,21,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,6,25,3,1,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
5,0,0,82,20,14,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,17,21,2,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,7,84,9,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,65,22,7,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,74,23,1,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,29,23,13,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,92,28,11,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,25,20,14,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,1,0,123,30,22,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,275,49,8,2,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,56,30,7,7,1,0,0,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,85,33,7,2,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,180,39,3,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,37,18,0,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,66,35,9,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,129,37,0,3,0,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,101,30,12,5,1,0,1,8.58,0,0,0,0,0,0,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,93,200,14,6,1,1,1,8.58,1,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,17,24,23,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,7,61,10,2,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,27,186,8,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,215,49,11,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,22,95,22,1,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,236,36,1,5,1,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,10,17,5,1,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,70,120,15,4,1,1,1,8.58,1,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,126,29,13,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,31,88,6,1,1,0,0,8.58,0,0,0,0,0,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,207,28,14,7,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,14,18,7,1,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
6,0,0,207,42,21,5,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,35,23,12,4,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
4,0,0,210,39,4,7,0,1,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,13,17,16,4,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,1,0,48,43,9,5,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,145,28,13,4,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,38,21,23,3,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,18,22,10,3,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,31,19,12,5,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,233,30,5,3,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,69,58,11,4,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,76,31,17,3,1,1,1,8.58,0,0,0,0,1,0,1,0,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,70,20,13,4,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,19,63,3,3,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,71,24,7,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,53,20,22,2,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,195,30,1,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,0,0,167,49,7,7,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,16,19,12,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,47,25,2,3,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
2,0,0,4,20,1,4,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,35,52,23,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,45,27,10,6,1,0,0,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
3,1,0,48,43,9,5,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,110,21,7,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,17,22,10,5,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,132,29,12,6,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,1,0,16,38,5,2,1,0,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
1,0,0,70,21,13,6,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
5,0,0,169,33,1,3,1,1,1,8.58,0,0,1,0,0,1,0,1,COKSYD,0,0,1,0,1,0,0,1,0,0
